,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1880,6/21/2020 14:54,4.80E+18,fraud_Maggio-Fahey,misc_pos,552.46,Robert,Williams,M,09419 Lewis Rapids,Bay City,MI,48706,43.6088,-83.953,67858,Water quality scientist,3/13/1995,c1f091d12f1b998ef0f126515a46f3be,1371826486,44.032116,-83.106991,0
1881,6/21/2020 22:23,4.97E+18,fraud_Reilly LLC,home,68.44,Mary,Rodriguez,F,8986 Fitzgerald Plains,Winslow,AR,72959,35.8312,-94.1187,2786,Musician,9/27/1965,2db707a2f6b0bd0b785373d4f01a880f,1371853395,35.16242,-95.057442,0
1882,6/21/2020 21:50,4.64E+15,fraud_Macejkovic-Lesch,shopping_pos,4.7,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",4/23/1987,7441a43f6b6ebc0251e4597493da283b,1371851429,38.395169,-110.34773,0
1883,6/21/2020 12:28,5.04E+11,"fraud_Moore, Williamson and Emmerich",home,47.81,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,12/28/1975,4ffb7174155b877c4d18d1d86e71e813,1371817703,30.50995,-99.374201,0
1884,7/3/2020 22:19,3.59E+15,"fraud_Nienow, Ankunding and Collier",misc_pos,6.67,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,2/14/1984,3ff79c3fc560882aa125a5e7ebb474df,1372889981,40.042611,-77.734092,1
1885,6/21/2020 12:16,2.24E+15,"fraud_Feil, Hilpert and Koss",food_dining,7.01,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,4/10/1996,3b8e4d02d9e1a3bf97cf449eb0317f2c,1371816980,38.977546,-84.727994,0
1886,6/21/2020 20:42,3.56E+15,"fraud_Schneider, Hayes and Nikolaus",food_dining,8.72,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,12/17/1989,048a62ca71941bd2a3cf6659366e7e79,1371847344,46.627618,-102.21182,0
1887,9/6/2020 22:40,4.90E+15,fraud_Bartoletti and Sons,personal_care,18.42,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,10/19/1990,7cff219a1b22e7a8c3e578d34f2d1a3c,1378507231,42.244157,-73.789777,1
1888,8/1/2020 22:21,3.58E+15,fraud_Heathcote LLC,shopping_net,975.35,Chris,Dixon,M,919 Miller Isle,Williams,IN,47470,38.7735,-86.6285,1735,Financial adviser,6/13/1990,f5cf83ea7b63338db4a940342e7243c9,1375395711,38.790772,-87.160684,1
1889,8/23/2020 23:37,3.06E+13,"fraud_Bahringer, Bergnaum and Quitzon",home,418.14,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,2/13/1966,17edbeefbb93d7462331721439069c7e,1377301054,40.750018,-92.027005,1
1890,7/18/2020 0:21,2.45E+15,"fraud_Rowe, Batz and Goodwin",grocery_pos,295.91,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,10/27/1987,d6361ed1c25a9aea3a1da6b5a7d2fa68,1374106869,46.614199,-93.399573,1
1891,6/21/2020 16:03,4.46E+18,fraud_Zboncak LLC,food_dining,62.7,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,5/19/1987,9817d855060ced69a42118b58ddfcc48,1371830615,37.624915,-121.30098,0
1892,6/21/2020 23:45,3.58E+15,fraud_Heathcote LLC,shopping_net,2.4,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",8/25/1983,f7cc0f7ad459bc9b1d1eeeef8a04be49,1371858356,40.679331,-81.448999,0
1893,6/21/2020 16:21,2.13E+14,fraud_Thiel Ltd,travel,6.86,Willie,Jordan,M,529 West Key,Spearsville,LA,71277,32.955,-92.587,1758,"Psychologist, forensic",8/8/1957,e0d63a09cb544c676028f9870cbf85c0,1371831693,33.799603,-92.695152,0
1894,6/21/2020 14:11,3.03E+13,fraud_Waelchi Inc,kids_pets,94.06,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,11/21/1976,45228e866c4dbc15c7b4ed3490a79108,1371823863,37.19162,-77.29379,0
1895,6/21/2020 17:36,4.45E+15,"fraud_Towne, Greenholt and Koepp",shopping_net,21.02,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,9/11/1999,e6cc225cb09c98e1d48b89cdebc29c73,1371836176,34.385622,-93.154235,0
1896,6/21/2020 14:24,5.68E+11,"fraud_Graham, Hegmann and Hammes",food_dining,58.67,Micheal,Hernandez,M,6139 Mark Rapid Apt. 651,Christine,ND,58015,46.5522,-96.7909,291,Television floor manager,5/1/1991,1a3358e042de4a95383c231772925c73,1371824688,45.917921,-96.982872,0
1897,6/21/2020 22:20,3.59E+15,"fraud_Lubowitz, Terry and Stracke",personal_care,15.57,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,12/28/1963,ec8fc7e61993d2a4843ce53b4738ba17,1371853238,43.288393,-75.944935,0
1898,7/11/2020 23:27,5.02E+11,"fraud_Reichert, Huels and Hoppe",shopping_net,1166,Melissa,Phillips,F,5069 Scott Pass Apt. 654,Meadville,MS,39653,31.4285,-90.8578,2799,"Therapist, horticultural",1/21/1961,132eedacbd368a5bd3d9fa904ea4bf35,1373585268,30.777478,-90.537908,1
1899,6/21/2020 12:51,4.58E+18,fraud_Botsford Ltd,shopping_pos,3.37,Amanda,Gomez,F,8152 Brittany Centers,Dallas,TX,75218,32.8463,-96.6972,1263321,"Designer, ceramics/pottery",4/16/1975,669f6c81e6fe6f99a4bb6c5f2802c1ca,1371819094,32.422918,-96.070476,0
1900,6/21/2020 16:56,6.50E+15,"fraud_Hartmann, Rowe and Hermann",travel,544.26,Nathan,Byrd,M,155 Gregory Mount Suite 791,Red Cliff,CO,81649,39.4584,-106.3851,277,Human resources officer,4/3/1985,562b2baaa25c111fd3aa1303fae1b3f8,1371833783,38.663417,-107.091051,0
1901,6/21/2020 19:03,5.81E+11,fraud_Kling-Ernser,entertainment,78.65,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,10/6/1989,853ba511c92960b682b0852a6dfcfc04,1371841404,37.18841,-98.339614,0
1902,6/21/2020 16:26,6.30E+11,fraud_O'Keefe-Wisoky,food_dining,114.82,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.671,-121.8686,1288,Barrister,5/1/1936,20cf325130671076a90919a1859f0d45,1371832007,45.087701,-120.919249,0
1903,6/21/2020 17:03,3.56E+15,"fraud_Metz, Russel and Metz",kids_pets,29.09,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",2/1/1955,04c93c46fc3a08b5da4b2dadf2ebf54c,1371834221,34.089923,-87.352639,0
1904,7/21/2020 22:59,4.23E+18,fraud_Schamberger-O'Keefe,grocery_pos,293.98,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,12/3/1966,3942ce527006baa2ae489511ca39ee55,1374447542,20.964497,-156.480766,1
1905,8/26/2020 23:01,4.51E+18,fraud_Frami Group,entertainment,557.62,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,7/25/1983,b992e62b76e326a6ee54d3630fca602d,1377558095,39.135845,-79.398853,1
1906,6/21/2020 13:48,4.84E+15,fraud_Hills-Witting,shopping_net,6.82,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,4/12/1979,d79d56be64e59e029760dc6efe2c3ab8,1371822482,45.386934,-86.244865,0
1907,6/21/2020 22:20,2.71E+15,fraud_Heaney-Marquardt,entertainment,106.9,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",2/22/1977,2c16faa5b46f9e42e48cf25a9c060d82,1371853249,30.252492,-90.845853,0
1908,6/21/2020 17:50,3.44E+14,fraud_Thiel Ltd,travel,5.43,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,5/5/1967,e779ba146d582f1f46830fe4fe32e3cd,1371837032,31.678842,-81.741372,0
1909,6/21/2020 20:55,3.04E+13,fraud_Fisher-Schowalter,shopping_net,7.62,Samuel,Sandoval,M,0005 Morrison Land,Mounds,OK,74047,35.8896,-96.0887,7163,Fitness centre manager,2/5/1982,741c4f656e74d8d83982ee6c82f51197,1371848145,35.765603,-95.975453,0
1910,6/21/2020 16:15,3.03E+13,fraud_Ratke and Sons,health_fitness,130.35,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,6/13/2000,bd64041085b7eb2a416e5cf2d15f2e19,1371831358,35.247874,-91.495612,0
1911,6/21/2020 16:32,4.99E+18,fraud_Morissette-Schaefer,personal_care,101.62,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,7/9/1994,6fb47c8a5a1f00b6f2c2064c78fc7621,1371832379,33.596283,-82.181998,0
1912,6/21/2020 13:35,3.06E+13,fraud_Zboncak LLC,food_dining,76.83,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,11/14/1973,14df01f107a78bcc7999c9f5add9f648,1371821718,36.136522,-80.589657,0
1913,6/21/2020 14:36,4.71E+15,fraud_Eichmann-Kilback,home,61.7,Justin,Bell,M,954 Green Wall,Churubusco,IN,46723,41.229,-85.3244,7692,"Research officer, trade union",12/13/1986,2a711d250929d7547ee85415404c1ed6,1371825398,41.325752,-85.496549,0
1914,8/26/2020 1:24,4.51E+18,fraud_Barrows PLC,shopping_pos,754.99,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,7/25/1983,aa535601bbfeafa2d9be23836acc3673,1377480266,40.535815,-80.621781,1
1915,7/12/2020 23:48,3.51E+15,"fraud_Gottlieb, Considine and Schultz",shopping_net,1031.9,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,10/13/1952,447bcdafbcd3c5a797c4a54ed6372b23,1373672935,42.74851,-77.537387,1
1916,6/21/2020 17:25,3.45E+14,"fraud_Baumbach, Feeney and Morar",shopping_net,72.23,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1/30/1986,a95d68cd73b69e6f3b5172d01c727c0f,1371835501,28.280106,-80.862915,0
1917,6/21/2020 21:25,6.76E+11,fraud_Wilkinson Ltd,entertainment,155.96,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",12/28/1974,15da8e222586eca2c65a7d11ee7a15a2,1371849905,41.559527,-83.733786,0
1918,6/21/2020 22:56,4.07E+15,"fraud_Cronin, Kshlerin and Weber",health_fitness,348.33,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,11/12/1986,dfc01722a538ed57cf91672206761396,1371855366,34.690028,-88.245649,0
1919,6/21/2020 23:40,4.01E+15,"fraud_Kihn, Abernathy and Douglas",shopping_net,983,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,5/31/1994,8cabf98e58e2b29f7684362fea1f026c,1371858026,29.902451,-91.749089,1
1920,7/11/2020 0:52,3.85E+13,"fraud_Rowe, Batz and Goodwin",grocery_pos,347.28,Veronica,Burton,F,08932 Bonnie Stravenue,Bonita Springs,FL,34135,26.3771,-81.7334,51427,Claims inspector/assessor,8/21/1991,0e735bba4550c84d0cf3ba2b3cf379ff,1373503937,27.114345,-81.327908,1
1921,6/21/2020 14:37,6.01E+15,fraud_Maggio-Fahey,misc_pos,72.62,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,4/16/1974,8a3e2640447081526ea10b5df511e5e1,1371825472,40.970728,-106.633905,0
1922,6/21/2020 17:36,3.54E+15,fraud_Klein Group,entertainment,201.27,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",10/19/1977,e0261d065fdf64153a54911653e67bc5,1371836213,36.9335,-83.083141,0
1923,7/13/2020 23:45,3.54E+15,fraud_Botsford Ltd,shopping_pos,626.99,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1/27/1987,9512f801decd4c2f83c71902a897f318,1373759132,45.228947,-94.31939,1
1924,8/25/2020 1:28,4.51E+18,fraud_Eichmann-Russel,misc_pos,735.07,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,7/25/1983,739a283be52dfe3caac0dafbc87df525,1377394084,39.260691,-79.368978,1
1925,9/7/2020 23:26,4.62E+12,"fraud_Schmeler, Bashirian and Price",shopping_net,839.55,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,7/15/1954,5818c8fe6c5df9786ccb1a1adfa6c388,1378596403,43.257676,-93.905192,1
1926,7/19/2020 11:12,2.70E+15,fraud_Gerlach Inc,shopping_net,981.45,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",3/9/1988,02a7923e18e7cd2f886ee3c5aa0f3416,1374232354,36.576273,-81.304536,1
1927,6/21/2020 14:29,3.54E+15,fraud_Reilly LLC,home,109.09,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",10/19/1977,69052bb8cc7abe97c7d3b708219b52e7,1371824994,37.852809,-81.248184,0
1928,6/21/2020 19:51,3.78E+14,fraud_Hilpert-Conroy,kids_pets,92.57,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",2/22/1969,db9e97e0222e5be204de26b5a85068c3,1371844283,35.241147,-84.546699,0
1929,8/3/2020 2:30,4.73E+18,fraud_Cormier LLC,shopping_net,987.01,Elizabeth,Mckee,F,358 Pruitt Square,Jay,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,11/5/1994,07164e1456e4bbfa6808060f279fa5e8,1375497027,31.401244,-86.265384,1
1930,7/28/2020 1:40,4.67E+15,"fraud_Streich, Hansen and Veum",gas_transport,20.09,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,7/25/1955,92bdc319b353fd157593fb2d262c04d4,1374975605,40.161153,-85.833203,1
1931,6/21/2020 14:46,3.59E+15,fraud_Schoen Ltd,kids_pets,44.87,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,6/29/1935,b0db9615bef67451849b713bb8551109,1371825999,43.903187,-91.887008,0
1932,6/21/2020 18:59,2.25E+15,"fraud_Cronin, Kshlerin and Weber",health_fitness,48.07,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,3/26/1976,4e1840eb76f48eb8bdb506ee2d67ccd5,1371841189,37.991148,-76.361973,0
1933,7/9/2020 18:49,5.04E+11,"fraud_Swaniawski, Lowe and Robel",shopping_pos,952.8,Bruce,Hall,M,77686 Donald Bridge Apt. 711,Grifton,NC,28530,35.3757,-77.4193,7332,Forensic psychologist,6/27/1957,18914fca29c3de678c30379b17aad968,1373395763,34.767491,-76.444071,1
1934,8/24/2020 21:49,4.47E+12,fraud_Kerluke Inc,misc_net,664.85,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,10/24/1927,71093ed5b9949c06a50fb6ac132e66c4,1377380948,37.125873,-78.610794,1
1935,6/21/2020 19:46,2.71E+15,fraud_Spencer PLC,entertainment,77.4,David,Serrano,M,4739 Martin Common,Zaleski,OH,45698,39.283,-82.3977,341,Accounting technician,12/18/1978,eda790b54e90cec1958f51bb989217cf,1371843990,40.120142,-82.01944,0
1936,6/29/2020 23:56,3.58E+15,fraud_Jewess LLC,shopping_pos,1013.85,Gregory,Wood,M,622 Robert Summit,Akron,OH,44307,41.0695,-81.5488,272134,Call centre manager,3/15/1964,10741337feb34e8968811157c6493b6c,1372550165,40.166832,-82.007641,1
1937,6/21/2020 15:46,5.00E+15,fraud_Metz-Boehm,shopping_pos,1.28,Kendra,King,F,154 Hernandez Keys,Smith River,CA,95567,41.9404,-124.1587,1930,Web designer,6/13/1983,bc84157510cfb66141dcb85fcd9d4f5e,1371829587,42.697912,-124.294312,0
1938,7/5/2020 1:46,4.99E+18,fraud_Bradtke PLC,grocery_pos,338.47,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,7/9/1994,7024b5e078a38e856a02e749353d3c48,1372988778,33.852327,-80.962576,1
1939,6/21/2020 19:08,3.51E+15,"fraud_Schroeder, Hauck and Treutel",entertainment,3.87,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,3/31/1985,cc09e2419d9d23db6759a6d288b73be9,1371841713,38.593355,-90.756664,0
1940,6/21/2020 19:55,2.28E+15,"fraud_Crist, Jakubowski and Littel",home,13.84,Thomas,Mathis,M,26615 Nelson Lane,Moores Hill,IN,47032,39.0945,-85.0638,3289,Sub,11/22/1969,673429eeac25324bc41a0669c690e750,1371844516,38.17631,-84.95872,0
1941,6/21/2020 15:44,4.21E+18,fraud_Zulauf LLC,personal_care,8.2,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.921,-122.7806,1420,Systems analyst,11/11/1965,89e90a5533f567b5b98081bd5a4f7694,1371829480,44.45987,-123.59791,0
1942,6/29/2020 2:10,4.76E+18,fraud_Auer-Mosciski,grocery_pos,347.63,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,5/2/1986,8c4c540bf889c0b690f005edae8ebaec,1372471813,37.370362,-91.874828,1
1943,6/21/2020 12:48,6.01E+15,fraud_Schumm PLC,health_fitness,46.81,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",7/6/1952,d9b78593363eb13e3c9df801ac3eb3cf,1371818895,37.019405,-97.388758,0
1944,6/21/2020 16:26,4.00E+15,fraud_Reilly and Sons,health_fitness,43.01,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,2/8/1989,e78c61e768fe7ff2be6da6279fdd8d8d,1371832010,33.979446,-86.996033,0
1945,8/28/2020 2:33,6.01E+15,fraud_Turner and Sons,shopping_pos,892.53,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,9/2/1985,656342b5a17dd8dceb88966ef8af217b,1377657206,37.750639,-78.65854,1
1946,6/21/2020 12:30,5.71E+11,fraud_Douglas-White,entertainment,79.51,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,2/26/1976,23e2084549f139d3fc1458aa6ebe2c6c,1371817828,43.143727,-109.338705,0
1947,6/21/2020 13:13,4.29E+15,"fraud_O'Connell, Botsford and Hand",home,69.86,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413,-81.69,2206,Biomedical scientist,12/31/1986,9403d07997aa1f0bd127cb0fefc9d246,1371820393,34.071619,-81.220208,0
1948,6/30/2020 21:38,3.53E+15,"fraud_Kihn, Abernathy and Douglas",shopping_net,1123.95,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,9/6/1940,1323d15c189239192dcf5ebe8c282a38,1372628321,39.045168,-74.554456,1
1949,8/27/2020 23:10,3.56E+15,"fraud_Ferry, Lynch and Kautzer",misc_net,892.22,Timothy,Simmons,M,1049 John Ports Suite 057,Newberg,OR,97132,45.3099,-122.9685,28278,Research scientist (physical sciences),7/17/1977,b03b67ab2f7c662aead2064684be93e5,1377645016,45.26244,-122.493458,1
1950,6/21/2020 19:22,3.53E+15,fraud_Larkin Ltd,kids_pets,31.49,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.737,493,"Surveyor, minerals",9/13/1940,beba9d87bcf916361dc445830dd39de3,1371842569,39.882778,-99.281766,0
1951,6/21/2020 15:14,2.24E+15,"fraud_Wuckert, Wintheiser and Friesen",home,7.21,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,12/16/1980,96c0d22871bf11e6975f43925dee3332,1371827693,43.033987,-104.359232,0
1952,6/21/2020 22:35,6.01E+15,fraud_Turner LLC,travel,7.73,Melvin,Wright,M,210 Dean Causeway Suite 130,Alton,IA,51003,42.9782,-96.0173,1700,"Engineer, land",12/19/2001,5df78a035f7e87d5e10f285eee4d882d,1371854109,43.777126,-96.973986,0
1953,6/21/2020 14:56,4.94E+15,fraud_Windler LLC,kids_pets,21.31,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,11/7/1990,1cd4c5022ab19c86cec010cf264e2fd7,1371826596,25.680009,-99.987469,0
1954,6/21/2020 15:53,4.59E+15,"fraud_Hermiston, Russel and Price",food_dining,8.65,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,4/12/1976,c01e6547d577c59c98cd02abe8c14490,1371830006,43.296762,-69.139989,0
1955,6/21/2020 19:31,3.55E+15,"fraud_Cole, Hills and Jewess",home,25.59,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,10/9/1976,9d089593dc03daf6b6bf1188b5835258,1371843107,43.478553,-73.538945,0
1956,6/21/2020 19:03,4.10E+15,fraud_Pagac LLC,shopping_pos,242.81,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",7/7/1975,1be1dfe9d4ee7ca0a6831d9294b8d9d0,1371841402,38.410559,-78.138011,0
1957,6/21/2020 19:03,3.67E+13,"fraud_Windler, Goodwin and Kovacek",home,22.92,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,7/1/1968,6f171b92c431a9c2653fde771f6b0981,1371841389,42.601203,-74.160427,0
1958,6/21/2020 18:23,4.50E+12,"fraud_Turner, Ziemann and Lehner",food_dining,54.01,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,4/7/1965,200bf0627c44eeb8840e42dff67a833e,1371839032,38.517119,-76.282341,0
1959,6/21/2020 12:42,4.71E+15,"fraud_Roberts, Ryan and Smith",personal_care,19.73,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",9/8/1938,ca1bd51b5324c47c68bed7bbfdd80753,1371818527,34.871462,-91.496576,0
1960,6/21/2020 19:17,3.04E+13,fraud_Schumm PLC,health_fitness,85.41,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888,38.138,-89.2231,2135,"Development worker, community",1/31/1961,92738daa03beb44f08b5b79d1df007ed,1371842221,38.16405,-89.068749,0
1961,7/18/2020 23:37,3.53E+15,"fraud_Quitzon, Green and Bashirian",shopping_pos,742.91,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1/15/1978,e64e044824c37a89d0c53939e36a3bd0,1374190620,44.290493,-108.71719,1
1962,6/21/2020 14:09,6.01E+15,fraud_Connelly PLC,food_dining,43.13,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,7/13/1973,47ec7116bd85d46d35deee1360775500,1371823790,41.312746,-104.149965,0
1963,6/21/2020 15:23,6.01E+15,"fraud_Ledner, Hartmann and Feest",health_fitness,70.95,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",11/2/1974,b59bbac0b5cac0dc06d97f4866edf7f5,1371828185,44.892284,-67.696852,0
1964,6/21/2020 17:36,3.02E+13,fraud_Daugherty LLC,kids_pets,36.6,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,9/19/1987,c3908ddd0b4a79b276fbe35c692f25e3,1371836169,35.901974,-78.592583,0
1965,6/21/2020 14:07,4.65E+18,"fraud_Bradtke, Torp and Bahringer",personal_care,91.47,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,6/25/1990,93e21a4d479f3bdba8bd2773d24a9347,1371823648,40.129112,-72.766756,0
1966,6/21/2020 23:31,4.79E+18,fraud_Morissette PLC,shopping_pos,373.35,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,10/1/1978,d5cc817544f93727686d06ba7beb1bf4,1371857475,38.124808,-95.876824,0
1967,6/21/2020 14:14,3.53E+15,fraud_Connelly-Carter,home,105.16,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",7/13/1975,70dc39dee5245b7e8088b6154fe54631,1371824048,43.395696,-73.632913,0
1968,6/21/2020 21:40,4.76E+18,fraud_Renner Ltd,home,53.42,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,5/2/1986,be74fb952ac9dcbbc36c14afb05ee3e3,1371850830,37.034635,-92.751924,0
